DATE,TUNINDEX,INDSF,INDBQ,INDAS,INSFI,INDSC,INDDI,INBCO,INAUE,INAAB,INDIN,INBMC,INDMB,TUNINDEX20,INPMP
29/12/2015,"5004,26","3517,05","3157,92","9734,65","5551,07","3224,41","5021,11","4380,32","1548,6","5320,57","1057,17","661,14","1765,93","2108,09","1537,33"
30/12/2015,"4989,91","3503,7","3136,54","9763,38","5621,63","3234,81","5038,6","4356,25","1543,91","5274,67","1070,88","670,81","1735,55","2093,28",1553
31/12/2015,"5042,16","3523,79","3158,49","9789,53","5615,89","3285,71","5123,8","4431,6","1536,44","5380,23","1084,4","680,89","1750,63","2113,71","1565,21"
04/01/2016,5089.89,3546.33,3177.74,9945.94,5631.63,3249.11,5060.96,4529.59,1555.1,5502.76,1100.4,696.59,1783.5,2133.23,1597.22
05/01/2016,5141.03,3553.03,3185.85,9809.58,5666.93,3238.56,5041.31,4653.73,1543.28,5652.89,1134.94,720.79,1797.26,2153.09,1655.74
06/01/2016,5176.11,3599.3,3229.88,9912.51,5709.42,3226.14,5026.63,4637.98,1527.17,5630.03,1148.29,727.5,1813.03,2165.63,1659.54
07/01/2016,5171.78,3626.89,3254.56,10017.99,5743.27,3228.2,5029.65,4557.62,1543.52,5527.69,1137.01,717.19,1805.72,2161.46,1628.79
08/01/2016,5165.5,3619.58,3248.61,9967.06,5733.54,3222.95,5027.23,4570.63,1519.27,5556.51,1128.72,706.63,1790.05,2153.19,1617.1
11/01/2016,5200.51,3668.82,3299.31,10184.64,5676.0,3210.3,5011.83,4580.01,1538.56,5569.98,1114.19,693.11,1787.34,2167.32,1612.69
12/01/2016,5244.15,3678.93,3315.96,10165.05,5588.35,3231.45,5049.7,4681.49,1542.53,5685.23,1117.52,695.24,1807.62,2190.27,1670.59
13/01/2016,5297.56,3728.01,3358.5,10340.45,5675.04,3224.74,5044.33,4713.41,1586.19,5714.34,1140.87,716.23,1822.45,2218.45,1691.09
15/01/2016,5300.64,3710.39,3340.05,10319.09,5679.24,3218.67,5037.57,4776.27,1578.25,5815.1,1141.98,718.68,1816.87,2218.09,1676.73
18/01/2016,5272.13,3695.58,3325.53,10310.34,5663.3,3228.82,5051.44,4702.83,1570.79,5708.2,1155.59,732.7,1795.78,2208.87,1678.21
19/01/2016,5273.4,3704.63,3334.17,10332.94,5670.26,3232.75,5051.94,4690.43,1554.91,5686.28,1147.87,727.84,1802.93,2213.19,1689.06
20/01/2016,5273.31,3698.18,3334.58,10164.78,5617.45,3250.67,5089.54,4697.35,1554.91,5667.77,1159.08,734.2,1783.34,2209.84,1740.47
21/01/2016,5295.24,3723.51,3360.15,10193.0,5627.72,3272.64,5130.96,4704.52,1514.18,5684.37,1142.59,721.22,1792.99,2222.16,1739.54
22/01/2016,5250.61,3689.51,3327.05,10090.84,5618.59,3274.03,5136.48,4673.84,1488.06,5667.19,1115.91,701.08,1785.1,2200.79,1696.5
25/01/2016,5298.11,3709.01,3349.31,10063.72,5603.55,3283.29,5157.63,4769.06,1527.52,5779.02,1130.87,712.89,1771.51,2223.54,1735.31
26/01/2016,5327.76,3728.21,3368.18,10075.17,5623.28,3287.92,5167.52,4807.53,1521.09,5821.93,1138.12,718.96,1771.51,2240.97,1760.6
27/01/2016,5344.69,3732.86,3372.27,10126.19,5617.53,3320.44,5215.45,4848.11,1535.07,5880.18,1127.26,709.41,1768.34,2247.5,1758.84
28/01/2016,5340.17,3713.39,3352.17,10124.61,5609.26,3317.6,5211.17,4881.87,1535.62,5938.59,1131.56,709.32,1748.86,2243.53,1742.2
29/01/2016,5415.98,3747.36,3387.04,10181.06,5606.79,3359.01,5284.19,5007.75,1531.57,6105.59,1150.97,727.13,1754.4,2278.03,1773.02
01/02/2016,5434.66,3776.73,3417.88,10172.92,5614.86,3360.3,5288.74,4980.07,1517.36,6069.85,1157.4,729.58,1744.66,2286.02,1768.23
02/02/2016,5485.35,3854.96,3500.49,10190.16,5614.62,3361.75,5291.1,4945.42,1524.35,6023.06,1147.14,721.86,1755.37,2310.79,1759.76
03/02/2016,5461.08,3844.33,3494.93,9968.96,5606.59,3373.87,5302.51,4882.87,1522.21,5934.77,1136.65,713.88,1759.19,2299.63,1755.02
04/02/2016,5424.26,3794.7,3442.97,9924.35,5612.12,3355.26,5277.72,4889.93,1536.66,5950.97,1139.75,712.59,1756.92,2279.54,1740.83
05/02/2016,5425.48,3796.68,3444.99,9973.78,5594.8,3373.3,5307.15,4893.58,1534.44,5951.28,1132.01,703.05,1744.68,2279.13,1750.38
08/02/2016,5418.01,3789.91,3439.91,9828.13,5616.05,3341.62,5258.26,4892.95,1523.48,5952.55,1142.0,710.35,1743.97,2272.14,1749.17
09/02/2016,5393.7,3777.34,3425.86,9843.2,5621.81,3354.01,5272.89,4846.17,1508.79,5892.35,1132.81,702.82,1733.33,2258.95,1738.39
10/02/2016,5330.45,3754.66,3406.52,9741.33,5584.43,3342.39,5253.93,4728.0,1474.73,5753.78,1108.68,685.76,1709.43,2234.61,1686.15
11/02/2016,5288.05,3746.19,3397.42,9846.51,5546.56,3326.39,5233.42,4636.49,1476.95,5627.42,1089.38,669.96,1701.41,2215.07,1672.81
12/02/2016,5241.64,3720.54,3377.72,9810.5,5439.52,3301.19,5189.97,4569.92,1476.72,5520.12,1079.79,663.0,1692.9,2195.18,1691.22
15/02/2016,5294.71,3743.3,3398.73,9810.5,5489.8,3345.95,5262.99,4640.73,1466.79,5605.96,1101.63,679.37,1707.21,2220.74,1725.03
16/02/2016,5336.16,3741.52,3389.77,9789.94,5611.16,3363.01,5291.17,4770.27,1470.29,5784.57,1110.72,684.37,1685.82,2233.09,1742.71
17/02/2016,5333.26,3743.15,3393.07,9669.7,5631.36,3366.21,5299.18,4760.85,1468.84,5768.4,1103.24,678.72,1693.6,2228.44,1747.45
18/02/2016,5365.29,3785.35,3435.03,9806.34,5624.89,3355.3,5281.61,4771.98,1468.84,5767.94,1094.6,672.97,1683.23,2242.65,1777.44
19/02/2016,5336.55,3759.64,3407.85,9809.36,5622.29,3358.22,5292.07,4747.1,1485.36,5716.02,1082.8,660.86,1699.23,2226.65,1801.46
22/02/2016,5308.12,3739.38,3388.87,9708.1,5620.07,3349.52,5269.51,4724.82,1473.45,5685.76,1082.75,662.42,1669.95,2216.91,1800.39
23/02/2016,5294.91,3737.12,3388.26,9735.82,5580.98,3355.64,5276.71,4702.17,1461.22,5668.24,1068.47,653.7,1661.1,2213.01,1775.54
24/02/2016,5260.63,3733.82,3384.52,9677.06,5606.95,3340.43,5254.22,4607.39,1497.9,5537.36,1064.37,648.16,1647.73,2195.0,1753.21
25/02/2016,5251.92,3714.91,3368.43,9738.49,5519.97,3339.42,5252.8,4628.97,1546.95,5545.07,1065.29,651.51,1655.31,2192.55,1783.75
26/02/2016,5270.93,3733.92,3384.65,9747.23,5580.0,3367.77,5301.85,4635.68,1522.42,5558.24,1058.58,645.46,1655.31,2196.55,1783.76
29/02/2016,5288.13,3714.39,3363.9,9794.24,5562.87,3393.94,5336.16,4742.15,1506.78,5712.72,1049.02,638.87,1663.58,2202.33,1789.08
01/03/2016,5316.47,3744.4,3395.76,9851.17,5540.88,3416.96,5379.54,4751.2,1518.69,5714.47,1049.57,639.83,1642.9,2214.08,1806.7
02/03/2016,5430.13,3814.94,3468.63,9859.93,5569.26,3472.98,5473.72,4922.5,1516.37,5967.06,1051.12,642.09,1648.86,2265.35,1802.32
03/03/2016,5437.74,3842.21,3498.34,9825.57,5569.68,3465.45,5464.22,4885.23,1486.96,5925.85,1040.22,632.16,1657.64,2266.65,1785.99
04/03/2016,5426.54,3846.95,3500.1,9899.41,5594.42,3446.38,5433.34,4841.0,1498.07,5859.64,1041.47,633.98,1657.78,2261.96,1786.3
07/03/2016,5403.77,3838.3,3495.84,9883.74,5521.35,3443.18,5428.12,4800.47,1465.52,5817.39,1032.9,629.31,1653.47,2253.58,1764.06
08/03/2016,5397.86,3819.35,3473.55,9888.65,5554.51,3444.9,5433.71,4826.98,1465.52,5856.59,1035.52,632.12,1668.94,2257.92,1763.12
09/03/2016,5441.49,3848.25,3500.82,9926.47,5594.73,3443.36,5431.44,4901.39,1462.86,5967.96,1040.79,634.98,1656.15,2278.37,1758.63
10/03/2016,5424.19,3851.71,3506.16,9901.65,5577.31,3442.86,5433.41,4849.41,1461.11,5888.68,1033.55,629.9,1639.97,2275.52,1765.32
11/03/2016,5457.71,3871.18,3526.55,9869.41,5593.66,3441.57,5437.12,4909.51,1446.9,5981.35,1030.18,626.48,1662.79,2290.51,1759.83
14/03/2016,5474.48,3880.73,3537.9,9835.19,5587.12,3431.27,5412.17,4926.6,1430.34,5996.49,1044.67,636.18,1671.57,2296.66,1781.54
15/03/2016,5469.57,3884.08,3545.94,9774.92,5537.81,3458.76,5454.01,4887.36,1419.28,5942.12,1039.88,632.53,1684.15,2289.24,1779.15
16/03/2016,5469.13,3871.37,3531.91,9752.62,5555.02,3488.8,5508.59,4890.3,1442.88,5942.6,1037.18,635.59,1739.33,2286.8,1780.12
17/03/2016,5482.4,3876.9,3537.54,9791.49,5544.26,3500.47,5530.42,4915.14,1440.8,5953.18,1034.7,630.69,1748.58,2295.26,1826.76
18/03/2016,5485.17,3880.73,3539.46,9824.17,5566.27,3496.91,5521.81,4911.86,1428.85,5945.05,1035.98,631.14,1753.54,2295.46,1835.75
21/03/2016,5502.49,3904.75,3566.93,9791.32,5546.84,3516.46,5553.37,4906.7,1428.85,5945.53,1032.86,628.58,1745.87,2309.73,1821.34
22/03/2016,5505.88,3924.47,3584.89,9956.79,5531.78,3524.22,5565.91,4862.16,1430.2,5859.58,1031.54,627.57,1744.43,2310.32,1858.75
23/03/2016,5487.73,3914.99,3575.8,9912.49,5532.98,3514.65,5553.09,4830.83,1404.87,5831.05,1030.66,627.48,1747.65,2299.9,1834.19
24/03/2016,5490.74,3907.48,3571.26,9763.46,5534.33,3522.48,5568.66,4872.91,1406.52,5866.61,1023.2,620.87,1728.24,2297.22,1880.18
25/03/2016,5496.57,3906.61,3568.1,9892.92,5521.38,3527.45,5576.76,4892.46,1400.56,5897.2,1020.87,618.29,1739.56,2301.21,1877.92
28/03/2016,5474.52,3897.94,3559.85,9857.66,5519.45,3520.69,5568.52,4858.43,1386.6,5850.95,1013.11,613.44,1719.28,2292.63,1875.31
29/03/2016,5450.16,3876.82,3541.35,9785.34,5483.97,3486.15,5512.4,4858.28,1383.17,5841.52,1005.62,607.41,1706.83,2279.59,1892.73
30/03/2016,5428.51,3851.76,3515.33,9730.49,5495.57,3498.34,5526.72,4836.25,1357.37,5810.94,1014.27,613.94,1708.07,2265.26,1896.34
31/03/2016,5421.0,3846.01,3509.2,9728.08,5496.85,3503.36,5529.32,4823.74,1350.03,5773.85,1012.41,611.4,1704.3,2258.1,1932.04
01/04/2016,5439.16,3860.94,3524.4,9782.66,5486.77,3515.96,5549.89,4848.1,1344.79,5811.54,1008.67,606.25,1684.47,2271.31,1929.45
04/04/2016,5460.56,3860.52,3523.82,9787.48,5486.95,3510.43,5546.2,4914.96,1328.44,5921.31,1010.49,608.14,1692.98,2280.58,1911.47
05/04/2016,5435.18,3848.83,3511.38,9787.48,5487.42,3489.77,5518.31,4862.92,1321.45,5851.11,1007.74,606.34,1689.6,2267.2,1902.99
06/04/2016,5412.16,3833.0,3497.2,9640.92,5500.99,3475.89,5498.46,4844.83,1337.42,5827.74,991.04,595.69,1689.6,2260.24,1893.61
07/04/2016,5413.89,3834.35,3497.88,9682.69,5497.3,3488.37,5510.45,4827.62,1375.66,5788.78,998.84,601.85,1692.54,2258.38,1909.01
08/04/2016,5403.8,3833.68,3494.35,9779.11,5506.19,3467.82,5471.34,4791.93,1373.92,5729.04,1007.36,607.56,1700.74,2251.98,1923.27
11/04/2016,5407.74,3820.5,3478.57,9796.54,5528.93,3506.4,5525.45,4826.62,1352.32,5780.67,1005.38,606.52,1697.1,2251.81,1926.76
12/04/2016,5386.58,3821.62,3478.38,9852.63,5529.97,3539.48,5576.75,4725.61,1343.59,5624.61,1015.45,614.43,1696.64,2244.04,1944.66
13/04/2016,5396.3,3825.08,3481.61,9884.62,5524.95,3552.64,5606.35,4739.81,1347.08,5623.47,1017.55,618.51,1697.0,2253.91,1983.06
14/04/2016,5372.85,3816.14,3472.73,9850.57,5528.27,3551.55,5610.04,4677.6,1366.93,5536.12,1030.46,627.37,1683.58,2246.91,1972.06
15/04/2016,5348.1,3808.77,3463.87,9911.51,5521.94,3519.29,5562.99,4626.28,1327.39,5457.14,1022.39,622.31,1716.37,2237.1,1989.32
18/04/2016,5308.85,3790.44,3445.58,9937.95,5493.28,3487.95,5511.85,4572.52,1306.27,5391.5,1010.06,613.99,1687.4,2223.43,1971.6
19/04/2016,5316.39,3787.22,3444.63,9837.95,5491.6,3494.95,5522.82,4580.27,1306.42,5393.3,1028.49,627.26,1722.33,2224.8,1988.68
20/04/2016,5273.09,3771.34,3425.35,9933.07,5495.08,3460.45,5466.53,4493.19,1296.42,5269.92,1038.78,636.17,1691.06,2207.16,1984.75
21/04/2016,5342.58,3838.9,3498.53,9904.57,5480.11,3453.91,5450.29,4534.35,1256.85,5322.68,1044.38,641.98,1712.09,2231.74,2007.64
22/04/2016,5347.33,3849.83,3506.28,9943.15,5527.72,3447.34,5439.57,4526.89,1281.64,5310.56,1040.79,638.64,1692.79,2231.39,2003.72
25/04/2016,5335.45,3843.91,3499.07,9950.62,5540.24,3418.66,5395.91,4525.57,1277.67,5302.29,1034.48,631.59,1690.52,2228.13,2016.15
26/04/2016,5331.52,3851.55,3506.41,10005.84,5531.31,3397.98,5362.4,4507.68,1279.18,5274.93,1027.5,624.43,1699.75,2228.17,2018.08
27/04/2016,5334.07,3838.92,3493.25,9958.17,5545.96,3396.89,5363.53,4533.76,1267.18,5309.32,1041.08,635.25,1711.63,2230.08,2027.59
28/04/2016,5332.06,3835.5,3490.96,9903.26,5545.24,3396.03,5362.13,4539.35,1272.42,5325.68,1036.55,630.14,1707.3,2228.4,2011.5
29/04/2016,5356.58,3836.4,3490.63,9903.26,5566.2,3412.65,5389.24,4619.17,1243.37,5449.32,1031.9,627.77,1703.4,2238.78,2005.58
02/05/2016,5404.85,3836.4,3489.31,9979.84,5558.34,3423.33,5403.88,4791.83,1263.85,5682.79,1012.38,612.31,1698.01,2257.58,2033.34
03/05/2016,5390.85,3835.92,3488.22,9998.99,5560.45,3425.1,5409.56,4714.09,1262.1,5565.93,1041.66,634.99,1730.54,2251.59,2040.14
04/05/2016,5458.85,3853.97,3507.05,10030.98,5553.03,3424.86,5405.91,4882.59,1255.11,5791.11,1056.45,644.81,1732.73,2282.22,2078.74
05/05/2016,5441.38,3843.62,3492.62,10180.15,5552.21,3412.13,5387.71,4876.25,1230.03,5791.2,1045.22,640.1,1701.81,2280.4,2068.14
06/05/2016,5436.03,3844.89,3495.13,10187.82,5530.23,3410.89,5382.88,4852.4,1232.96,5762.58,1043.34,637.6,1699.77,2280.44,2056.35
09/05/2016,5470.28,3878.63,3524.58,10289.53,5594.04,3410.37,5382.27,4857.24,1224.23,5774.07,1061.06,648.64,1704.17,2297.66,2050.74
10/05/2016,5475.38,3870.61,3517.48,10296.36,5568.55,3396.53,5362.48,4901.1,1212.56,5840.8,1066.7,652.37,1705.98,2298.34,2049.17
11/05/2016,5495.94,3876.86,3523.94,10296.48,5571.25,3386.89,5346.88,4962.2,1188.98,5934.34,1063.34,649.5,1705.81,2306.82,2047.8
12/05/2016,5491.86,3881.15,3531.79,10180.43,5561.9,3391.72,5349.17,4932.92,1188.74,5904.05,1065.62,651.54,1709.29,2300.88,2025.69
13/05/2016,5501.56,3895.12,3544.87,10279.53,5551.88,3387.1,5341.75,4915.61,1182.79,5865.16,1083.57,662.32,1705.48,2309.71,2051.07
16/05/2016,5503.1,3900.16,3551.11,10231.83,5555.35,3396.21,5356.27,4898.81,1177.55,5835.8,1083.69,662.42,1719.52,2308.31,2060.93
17/05/2016,5507.56,3906.95,3558.65,10194.77,5563.97,3383.28,5335.06,4899.58,1151.99,5849.91,1090.0,669.05,1712.07,2307.42,2044.25
18/05/2016,5500.94,3908.31,3560.51,10230.21,5543.65,3373.78,5322.69,4881.98,1152.93,5835.91,1085.21,665.39,1721.81,2305.43,2023.17
19/05/2016,5472.65,3896.79,3545.13,10191.74,5610.05,3321.13,5236.8,4831.96,1144.67,5763.4,1093.83,671.21,1718.35,2288.88,2024.14
20/05/2016,5495.12,3913.68,3564.11,10168.11,5601.32,3313.37,5224.14,4865.8,1144.91,5818.18,1101.37,676.88,1706.25,2301.78,2014.64
23/05/2016,5528.38,3951.18,3601.28,10221.1,5622.74,3326.91,5246.0,4857.76,1164.6,5804.31,1111.74,682.36,1714.18,2315.37,2013.48
24/05/2016,5529.03,3961.85,3615.22,10164.36,5601.3,3288.09,5179.87,4843.99,1172.87,5774.49,1121.95,691.52,1713.3,2317.41,2028.62
25/05/2016,5550.74,3966.15,3618.62,10173.2,5616.69,3316.7,5226.77,4869.05,1178.11,5800.1,1144.23,709.14,1699.74,2328.61,2046.9
26/05/2016,5541.2,3949.28,3600.83,10185.79,5610.81,3300.14,5200.0,4859.01,1178.11,5788.46,1172.35,732.53,1688.95,2324.46,2041.48
27/05/2016,5523.03,3924.63,3575.82,10177.6,5595.83,3297.53,5187.36,4863.93,1175.88,5798.22,1161.54,723.13,1714.24,2317.27,2037.51
30/05/2016,5510.94,3913.25,3566.29,10163.48,5560.13,3290.82,5179.21,4841.32,1174.14,5752.04,1172.75,732.39,1717.05,2310.97,2061.28
31/05/2016,5488.6,3882.53,3530.08,10286.37,5572.95,3296.2,5190.77,4824.94,1167.71,5732.16,1190.19,747.27,1721.62,2301.73,2055.64
01/06/2016,5501.49,3903.52,3552.17,10332.52,5557.47,3303.17,5207.73,4792.6,1167.71,5667.68,1202.35,757.92,1732.77,2308.17,2086.25
02/06/2016,5530.46,3930.59,3579.3,10352.8,5574.33,3307.53,5212.29,4815.22,1156.04,5679.04,1205.34,760.43,1732.05,2319.09,2127.78
03/06/2016,5551.23,3958.28,3607.87,10389.29,5572.92,3298.76,5197.97,4830.64,1152.55,5683.28,1190.83,748.18,1719.65,2330.21,2161.17
06/06/2016,5547.62,3962.28,3612.99,10397.4,5555.55,3288.57,5184.15,4823.11,1150.8,5663.19,1179.44,739.58,1724.96,2330.0,2177.76
07/06/2016,5530.97,3960.15,3612.12,10349.05,5551.07,3225.17,5080.71,4818.83,1146.83,5663.0,1164.35,727.3,1739.85,2322.22,2167.97
08/06/2016,5483.88,3929.14,3583.16,10349.05,5488.36,3221.2,5074.23,4786.71,1138.89,5632.85,1135.1,705.05,1710.28,2301.81,2140.1
09/06/2016,5479.29,3926.22,3586.31,10245.25,5425.95,3224.6,5076.99,4771.42,1126.23,5603.46,1137.27,707.63,1730.12,2301.22,2155.8
10/06/2016,5482.19,3924.11,3583.45,10269.58,5427.06,3219.94,5069.38,4777.22,1124.6,5616.21,1149.96,721.24,1723.07,2304.23,2148.6
13/06/2016,5483.38,3907.91,3570.18,10061.99,5441.61,3221.61,5072.11,4810.71,1134.58,5657.55,1161.65,730.15,1723.07,2304.83,2159.64
14/06/2016,5484.82,3890.34,3551.22,9969.43,5482.05,3225.28,5078.56,4850.73,1114.73,5713.96,1174.51,739.99,1726.32,2303.91,2168.32
15/06/2016,5466.93,3879.15,3533.42,10011.42,5562.42,3214.06,5060.26,4815.61,1124.89,5653.46,1179.46,742.69,1721.63,2293.21,2182.07
16/06/2016,5441.96,3854.79,3509.33,10011.74,5534.53,3188.97,5019.32,4819.41,1124.89,5650.25,1173.09,734.77,1721.21,2282.23,2197.66
17/06/2016,5425.96,3841.49,3496.89,9980.23,5519.59,3189.08,5019.5,4803.14,1127.35,5620.34,1171.13,729.07,1712.37,2274.85,2207.92
20/06/2016,5420.07,3842.22,3496.59,9904.13,5566.03,3149.16,4954.37,4804.62,1121.4,5613.78,1168.92,726.41,1709.33,2271.08,2224.92
21/06/2016,5422.08,3845.53,3497.24,9904.67,5613.05,3167.56,4981.59,4793.08,1128.39,5593.46,1169.25,726.75,1710.85,2270.9,2229.3
22/06/2016,5414.15,3837.72,3489.9,9889.08,5603.77,3154.94,4958.19,4793.93,1126.64,5595.49,1165.52,724.65,1717.51,2265.29,2228.36
23/06/2016,5391.5,3835.87,3487.7,9857.79,5619.81,3145.93,4946.29,4737.22,1116.72,5526.53,1158.33,716.91,1705.97,2255.38,2206.06
24/06/2016,5348.96,3801.68,3448.6,9861.84,5667.17,3122.2,4910.38,4688.8,1126.64,5495.91,1161.1,718.55,1712.94,2232.9,2132.17
27/06/2016,5329.26,3809.3,3453.55,9963.21,5679.59,3104.09,4877.98,4633.17,1121.4,5418.18,1144.0,709.72,1696.82,2225.93,2127.11
28/06/2016,5310.74,3798.97,3445.65,9765.16,5705.69,3110.11,4887.81,4601.08,1121.4,5380.42,1136.43,700.94,1703.99,2212.75,2110.84
29/06/2016,5300.72,3796.4,3439.7,9866.52,5720.11,3122.44,4905.33,4589.73,1119.65,5384.19,1117.29,687.97,1691.46,2206.93,2074.68
30/06/2016,5289.98,3780.97,3423.07,9846.25,5732.81,3143.92,4940.39,4562.31,1107.74,5324.35,1139.34,701.9,1703.99,2201.39,2113.33
01/07/2016,5309.51,3808.93,3453.81,9799.46,5731.89,3148.67,4948.15,4539.67,1121.4,5275.69,1147.4,708.12,1707.74,2212.01,2137.77
04/07/2016,5336.93,3836.58,3484.11,9795.41,5716.14,3150.16,4950.34,4569.29,1119.65,5326.22,1143.91,705.7,1697.61,2223.04,2125.19
08/07/2016,5347.13,3835.49,3486.99,9705.9,5684.3,3116.61,4898.41,4622.29,1119.65,5409.04,1145.1,706.68,1699.78,2227.81,2115.51
11/07/2016,5390.34,3837.89,3486.65,9884.92,5663.88,3120.24,4904.34,4757.33,1119.65,5595.58,1156.23,714.77,1698.48,2253.23,2134.65
12/07/2016,5398.88,3813.11,3463.19,9864.21,5626.76,3129.6,4922.52,4830.29,1116.16,5672.94,1174.91,730.61,1682.81,2261.0,2187.8
13/07/2016,5397.18,3805.75,3456.11,9806.87,5636.93,3132.48,4930.61,4841.44,1117.67,5681.49,1179.91,733.51,1689.09,2263.23,2201.25
14/07/2016,5385.98,3803.26,3452.37,9852.43,5638.05,3141.18,4941.45,4809.23,1113.7,5639.11,1177.6,732.91,1692.73,2256.91,2193.88
15/07/2016,5383.81,3795.55,3442.86,9815.16,5674.59,3123.89,4912.73,4841.72,1115.44,5684.33,1171.45,726.25,1689.16,2254.52,2197.45
18/07/2016,5379.65,3800.19,3444.13,9846.35,5722.88,3132.11,4926.15,4828.49,1111.47,5663.35,1155.06,714.3,1688.88,2253.78,2201.43
19/07/2016,5374.46,3803.66,3446.58,9846.35,5742.86,3113.59,4898.79,4814.19,1137.12,5644.54,1154.82,714.08,1683.72,2254.5,2191.17
20/07/2016,5340.2,3778.05,3420.81,9813.22,5733.84,3118.3,4906.49,4755.15,1133.63,5568.85,1153.85,716.69,1701.08,2238.45,2173.2
21/07/2016,5358.04,3803.76,3453.33,9782.64,5657.99,3115.1,4898.36,4749.71,1159.19,5559.8,1162.84,725.67,1692.47,2250.69,2168.68
22/07/2016,5352.84,3799.59,3448.47,9750.78,5677.32,3122.08,4912.19,4739.31,1153.95,5551.53,1158.56,716.81,1697.78,2248.24,2157.62
26/07/2016,5346.44,3809.31,3457.88,9725.94,5701.01,3088.9,4857.97,4708.5,1130.13,5522.06,1150.9,711.29,1715.41,2244.67,2135.93
27/07/2016,5343.74,3808.6,3455.3,9680.39,5748.28,3065.27,4819.36,4699.33,1130.13,5522.6,1156.67,714.75,1717.58,2237.44,2111.01
28/07/2016,5349.97,3816.28,3463.27,9684.53,5749.25,3071.54,4826.7,4692.6,1135.37,5516.02,1159.44,717.55,1716.08,2240.49,2103.85
29/07/2016,5357.35,3807.42,3453.49,9674.65,5759.69,3081.34,4845.39,4748.55,1117.43,5604.8,1151.91,711.43,1717.58,2245.81,2095.78
01/08/2016,5342.74,3817.82,3463.05,9738.36,5759.08,3084.78,4851.0,4671.96,1112.19,5511.34,1148.6,708.44,1721.26,2238.39,2064.21
02/08/2016,5338.43,3825.51,3471.91,9738.36,5747.3,3110.44,4895.84,4633.04,1115.68,5444.05,1145.14,705.04,1704.92,2237.61,2081.99
03/08/2016,5329.83,3823.01,3470.82,9712.79,5731.31,3107.56,4891.14,4608.48,1117.43,5407.74,1147.36,707.96,1704.7,2234.54,2082.34
04/08/2016,5348.95,3836.33,3486.28,9712.79,5708.97,3114.5,4899.56,4617.68,1117.43,5413.08,1159.81,717.54,1707.17,2245.0,2096.81
05/08/2016,5357.55,3829.77,3477.42,9750.06,5726.32,3106.69,4886.8,4657.11,1101.38,5458.32,1168.23,724.05,1721.37,2246.82,2122.98
08/08/2016,5380.06,3843.98,3492.65,9750.06,5721.42,3133.45,4927.63,4693.18,1120.17,5508.33,1165.08,720.51,1724.06,2257.98,2122.98
09/08/2016,5390.29,3847.11,3497.22,9750.06,5699.49,3135.06,4933.16,4731.85,1121.1,5569.8,1154.81,711.5,1715.45,2264.46,2113.81
10/08/2016,5376.42,3839.73,3489.82,9718.52,5705.28,3149.35,4953.59,4695.59,1109.38,5513.85,1153.29,709.58,1716.63,2257.92,2122.15
11/08/2016,5380.6,3845.61,3493.92,9722.66,5739.45,3143.97,4941.91,4702.7,1130.05,5525.38,1150.52,706.51,1726.53,2259.53,2114.86
12/08/2016,5382.65,3843.5,3491.73,9726.8,5737.47,3147.9,4951.23,4717.75,1138.08,5546.1,1148.48,705.58,1724.06,2260.93,2115.06
15/08/2016,5372.41,3838.59,3486.08,9743.37,5739.38,3147.99,4951.86,4701.84,1133.41,5522.28,1143.46,701.34,1717.29,2258.42,2117.27
16/08/2016,5360.18,3823.14,3471.12,9739.23,5718.96,3138.13,4936.23,4691.81,1134.51,5509.04,1149.58,705.9,1725.36,2250.84,2114.48
17/08/2016,5381.77,3847.02,3497.15,9701.96,5717.32,3140.69,4937.5,4692.86,1135.61,5510.81,1164.25,716.55,1718.26,2262.05,2113.77
18/08/2016,5372.91,3839.92,3488.92,9739.23,5716.35,3121.71,4906.49,4682.67,1129.63,5500.96,1168.93,718.09,1722.65,2256.18,2106.3
19/08/2016,5386.3,3857.28,3505.7,9743.37,5740.03,3115.02,4895.56,4701.47,1152.67,5515.7,1161.76,712.67,1709.86,2265.2,2123.18
22/08/2016,5406.97,3878.31,3527.12,9784.78,5736.32,3115.83,4896.89,4691.44,1148.88,5497.5,1170.25,721.35,1725.71,2274.98,2130.51
23/08/2016,5400.4,3873.47,3521.6,9780.64,5745.29,3097.22,4866.48,4702.9,1143.97,5504.52,1162.04,712.76,1716.3,2273.05,2149.14
24/08/2016,5405.87,3879.74,3528.42,9780.64,5741.35,3111.28,4889.45,4703.43,1150.54,5508.09,1158.55,710.54,1727.0,2277.39,2142.45
25/08/2016,5420.43,3898.36,3550.02,9759.61,5714.56,3148.95,4950.99,4700.67,1162.98,5512.45,1151.97,705.57,1719.09,2284.14,2124.28
26/08/2016,5435.95,3913.64,3563.89,9730.63,5763.09,3162.67,4979.48,4702.64,1185.66,5511.37,1151.63,706.87,1721.47,2291.13,2125.59
29/08/2016,5442.74,3918.58,3568.68,9794.33,5745.97,3187.63,5017.35,4703.23,1194.14,5511.27,1156.19,707.66,1723.95,2296.71,2125.14
30/08/2016,5436.18,3912.21,3567.7,9616.53,5715.36,3178.74,5005.74,4706.88,1202.3,5518.32,1150.84,701.73,1720.73,2293.8,2120.0
31/08/2016,5425.39,3901.44,3556.38,9616.21,5715.36,3178.37,5005.13,4706.36,1224.37,5519.39,1149.43,698.82,1726.61,2286.77,2111.11
